age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y_no,y_yes
40, 1, 153372, 2, 10, 1, 4, 3, 1, 2, 0, 0, 50, 1, 1,0
41, 1, 406603, 4, 9, 3, 3, 4, 1, 2, 0, 0, 6, 14, 0,1
23, 5, 248344, 2, 10, 3, 3, 4, 5, 2, 0, 0, 30, 1, 0,1
48, 1, 240629, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 17, 1,0
38, 1, 314310, 11, 14, 1, 6, 3, 1, 2, 0, 0, 45, 1, 0,1
37, 1, 259785, 11, 14, 1, 5, 3, 1, 2, 0, 0, 50, 1, 1,0
45, 1, 127111, 11, 14, 1, 6, 3, 1, 2, 0, 0, 55, 1, 1,0
29, 1, 178272, 4, 9, 1, 13, 3, 1, 2, 0, 0, 40, 1, 0,1
66, 5, 75134, 4, 9, 5, 9, 6, 1, 1, 0, 0, 25, 1, 0,1
19, 1, 195985, 4, 9, 3, 3, 4, 1, 1, 0, 0, 50, 1, 0,1
23, 1, 221955, 8, 5, 3, 7, 5, 1, 2, 0, 0, 39, 21, 0,1
34, 1, 177675, 1, 13, 1, 1, 3, 1, 2, 0, 0, 40, 1, 1,0
39, 1, 182828, 11, 14, 3, 5, 4, 1, 1, 0, 0, 45, 1, 0,1
33, 2, 270889, 4, 9, 3, 11, 4, 1, 2, 0, 0, 60, 1, 0,1
43, 1, 183096, 2, 10, 4, 4, 6, 1, 1, 0, 0, 10, 1, 0,1
27, 1, 336951, 4, 9, 1, 11, 3, 1, 2, 0, 0, 99, 1, 0,1
33, 6, 295589, 2, 10, 4, 9, 2, 5, 2, 0, 0, 35, 1, 0,1
26, 1, 289980, 15, 3, 1, 10, 3, 1, 2, 0, 0, 30, 21, 0,1
56, 3, 70720, 11, 14, 2, 5, 4, 1, 2, 27828, 0, 60, 1, 1,0
46, 1, 163352, 4, 9, 1, 4, 3, 1, 2, 0, 0, 36, 1, 0,1
38, 1, 190776, 6, 12, 2, 2, 6, 1, 1, 0, 0, 40, 1, 0,1
90, 1, 313986, 3, 7, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
72, 3, 473748, 2, 10, 1, 5, 3, 1, 2, 0, 0, 25, 1, 1,0
20, 1, 163003, 4, 9, 3, 9, 6, 2, 1, 0, 0, 15, 1, 0,1
29, 1, 183061, 4, 9, 1, 2, 3, 3, 2, 0, 0, 48, 1, 0,1
49, 1, 123584, 3, 7, 1, 11, 3, 1, 2, 0, 0, 75, 1, 0,1
23, 1, 120910, 4, 9, 3, 3, 6, 1, 1, 0, 0, 35, 1, 0,1
20, 1, 227554, 2, 10, 6, 4, 2, 5, 1, 0, 0, 18, 1, 0,1
57, 1, 182677, 1, 13, 1, 5, 3, 2, 2, 4508, 0, 40, 11, 0,1
46, 1, 214955, 6, 12, 2, 6, 6, 1, 1, 0, 0, 40, 1, 0,1
33, 1, 209768, 1, 13, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
24, 1, 258120, 1, 13, 3, 4, 4, 1, 2, 0, 0, 55, 19, 0,1
49, 1, 110015, 7, 11, 1, 2, 3, 1, 2, 0, 0, 45, 10, 0,1
54, 1, 152652, 4, 9, 1, 11, 3, 1, 2, 0, 0, 65, 1, 0,1
46, 4, 43206, 14, 16, 3, 6, 4, 1, 1, 0, 1564, 50, 1, 1,0
31, 2, 114639, 7, 11, 1, 2, 3, 1, 2, 0, 0, 50, 1, 0,1
43, 3, 221172, 5, 15, 1, 6, 3, 1, 2, 0, 1977, 40, 1, 1,0
18, 0, 128538, 2, 10, 3, 0, 2, 1, 1, 0, 0, 6, 1, 0,1
19, 1, 131615, 4, 9, 3, 8, 2, 1, 2, 0, 0, 40, 1, 0,1
46, 1, 353824, 6, 12, 3, 9, 4, 1, 2, 0, 0, 40, 1, 0,1
43, 1, 178417, 1, 13, 2, 6, 4, 1, 2, 0, 0, 40, 1, 0,1
58, 1, 178644, 4, 9, 5, 2, 6, 1, 2, 0, 0, 40, 1, 0,1
43, 2, 271665, 4, 9, 1, 4, 3, 1, 2, 0, 0, 45, 1, 0,1
37, 0, 223732, 2, 10, 4, 0, 6, 1, 2, 0, 0, 40, 1, 0,1
21, 4, 169003, 10, 8, 3, 9, 2, 5, 2, 0, 0, 25, 1, 0,1
52, 6, 338816, 11, 14, 3, 9, 4, 1, 2, 0, 0, 70, 1, 1,0
34, 1, 506858, 7, 11, 1, 2, 3, 1, 2, 0, 0, 32, 1, 1,0
28, 1, 265628, 7, 11, 3, 7, 2, 1, 1, 0, 0, 40, 1, 0,1
34, 1, 173495, 4, 9, 2, 11, 4, 1, 2, 0, 0, 40, 1, 0,1
29, 1, 177413, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 1,0
39, 1, 31670, 4, 9, 1, 10, 3, 1, 2, 0, 0, 65, 1, 0,1
49, 1, 154451, 3, 7, 2, 8, 6, 5, 1, 0, 0, 35, 1, 0,1
35, 1, 265535, 2, 10, 1, 2, 3, 5, 2, 0, 0, 50, 19, 1,0
31, 1, 118941, 2, 10, 2, 3, 2, 1, 1, 0, 0, 20, 1, 0,1
18, 1, 214617, 2, 10, 3, 7, 2, 1, 2, 0, 0, 30, 1, 0,1
47, 5, 265097, 4, 9, 1, 3, 3, 1, 2, 4386, 0, 40, 1, 1,0
46, 1, 276087, 4, 9, 1, 4, 3, 1, 2, 5013, 0, 50, 1, 0,1
43, 1, 124692, 1, 13, 1, 4, 3, 1, 2, 0, 0, 40, 1, 1,0
51, 4, 306784, 4, 9, 1, 2, 3, 1, 2, 4386, 0, 40, 1, 1,0
21, 1, 434102, 2, 10, 3, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
18, 0, 387641, 2, 10, 3, 0, 2, 1, 2, 0, 0, 40, 1, 0,1
31, 6, 181824, 1, 13, 1, 6, 1, 1, 1, 0, 1902, 35, 1, 1,0
39, 5, 177907, 4, 9, 1, 13, 3, 1, 2, 0, 1887, 40, 1, 1,0
58, 1, 87329, 3, 7, 1, 9, 3, 1, 2, 0, 0, 48, 1, 0,1
36, 1, 263130, 11, 14, 3, 6, 4, 1, 1, 0, 0, 40, 1, 0,1
38, 1, 262882, 4, 9, 1, 8, 1, 1, 1, 0, 0, 40, 1, 0,1
31, 1, 37546, 1, 13, 1, 5, 1, 1, 1, 0, 1902, 35, 1, 1,0
19, 1, 27433, 3, 7, 3, 7, 4, 1, 2, 0, 0, 40, 1, 0,1
38, 1, 393945, 7, 11, 2, 1, 4, 1, 1, 0, 0, 36, 1, 0,1
26, 1, 173927, 7, 11, 3, 6, 2, 4, 1, 0, 0, 60, 19, 0,1
38, 1, 343403, 6, 12, 2, 9, 4, 1, 1, 0, 0, 16, 1, 0,1
36, 1, 111128, 2, 10, 1, 2, 3, 1, 2, 0, 0, 45, 1, 0,1
40, 1, 193882, 4, 9, 1, 5, 3, 1, 2, 0, 0, 45, 1, 1,0
25, 1, 310864, 1, 13, 3, 1, 4, 5, 2, 0, 0, 40, 0, 0,1
41, 1, 128354, 1, 13, 1, 1, 1, 1, 1, 0, 0, 25, 1, 1,0
33, 1, 113364, 4, 9, 3, 4, 4, 1, 2, 0, 0, 45, 1, 0,1
63, 0, 198559, 4, 9, 1, 0, 3, 1, 2, 0, 0, 16, 1, 0,1
51, 1, 136913, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
34, 1, 115488, 4, 9, 1, 4, 3, 1, 2, 0, 0, 40, 1, 0,1
33, 1, 154227, 7, 11, 2, 4, 4, 1, 2, 0, 0, 40, 1, 0,1
25, 1, 279667, 13, 6, 1, 2, 3, 1, 2, 0, 0, 45, 1, 0,1
30, 2, 281030, 4, 9, 3, 4, 6, 1, 2, 0, 0, 66, 1, 0,1
19, 1, 283945, 2, 10, 3, 9, 2, 1, 2, 0, 0, 25, 1, 0,1
47, 1, 454989, 4, 9, 1, 5, 1, 1, 1, 0, 0, 40, 1, 1,0
26, 1, 391349, 1, 13, 3, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
21, 6, 166704, 2, 10, 3, 3, 2, 1, 1, 0, 0, 14, 1, 0,1
36, 1, 151835, 4, 9, 1, 3, 3, 1, 2, 0, 0, 60, 1, 1,0
60, 1, 199085, 13, 6, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
28, 1, 61487, 4, 9, 3, 6, 6, 5, 2, 0, 0, 40, 1, 0,1
19, 1, 120251, 4, 9, 3, 9, 2, 1, 1, 0, 0, 14, 1, 0,1
42, 1, 273230, 1, 13, 1, 6, 3, 1, 2, 0, 0, 90, 1, 0,1
36, 1, 358373, 4, 9, 4, 8, 4, 5, 1, 0, 0, 36, 1, 0,1
35, 1, 267891, 4, 9, 1, 3, 1, 1, 1, 0, 0, 38, 1, 0,1
22, 1, 234880, 2, 10, 3, 9, 2, 1, 1, 0, 0, 25, 1, 0,1
54, 1, 48358, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
36, 1, 96452, 1, 13, 1, 6, 3, 1, 2, 0, 0, 45, 1, 0,1
55, 1, 204751, 4, 9, 1, 11, 3, 1, 2, 0, 0, 65, 1, 0,1
57, 1, 375868, 11, 14, 1, 9, 3, 1, 2, 0, 0, 40, 1, 0,1
56, 1, 413373, 9, 4, 1, 11, 3, 1, 2, 0, 0, 36, 1, 0,1
24, 1, 537222, 4, 9, 1, 5, 3, 1, 2, 0, 0, 50, 1, 0,1
35, 5, 33975, 1, 13, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
51, 3, 162327, 3, 7, 2, 4, 4, 1, 2, 0, 0, 40, 1, 0,1
34, 1, 182691, 4, 9, 2, 5, 2, 1, 2, 0, 0, 44, 1, 0,1
36, 1, 300829, 6, 12, 2, 9, 6, 1, 1, 0, 0, 42, 1, 0,1
51, 5, 114508, 8, 5, 4, 3, 5, 1, 1, 0, 0, 40, 1, 0,1
46, 3, 214627, 14, 16, 1, 6, 3, 1, 2, 0, 0, 60, 1, 1,0
42, 1, 129684, 4, 9, 2, 5, 4, 5, 1, 5455, 0, 50, 1, 0,1
25, 6, 120041, 1, 13, 3, 6, 4, 1, 1, 0, 0, 40, 1, 0,1
22, 1, 361138, 4, 9, 3, 7, 5, 1, 2, 0, 0, 50, 1, 0,1
37, 1, 76893, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
48, 1, 205424, 1, 13, 2, 4, 6, 1, 2, 0, 0, 40, 1, 1,0
61, 1, 176839, 1, 13, 1, 6, 3, 1, 2, 15024, 0, 50, 1, 1,0
40, 1, 229148, 10, 8, 1, 11, 3, 5, 2, 0, 0, 40, 19, 0,1
58, 3, 154537, 4, 9, 1, 5, 1, 1, 1, 0, 0, 20, 1, 1,0
52, 1, 181901, 4, 9, 6, 10, 5, 1, 2, 0, 0, 20, 21, 0,1
18, 1, 152004, 3, 7, 3, 3, 2, 5, 2, 0, 0, 20, 1, 0,1
27, 1, 205188, 13, 6, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
48, 2, 30840, 2, 10, 1, 6, 3, 1, 2, 5013, 0, 45, 1, 0,1
63, 1, 66634, 8, 5, 1, 2, 3, 1, 2, 0, 0, 16, 1, 0,1
38, 2, 180220, 4, 9, 1, 2, 3, 1, 2, 0, 0, 60, 1, 0,1
31, 1, 291052, 2, 10, 1, 9, 3, 1, 2, 0, 2051, 40, 1, 0,1
40, 2, 99651, 2, 10, 1, 6, 3, 1, 2, 0, 0, 60, 1, 0,1
41, 1, 327723, 4, 9, 2, 5, 4, 1, 2, 0, 0, 40, 1, 0,1
28, 1, 32291, 1, 13, 3, 6, 4, 1, 1, 2174, 0, 40, 1, 0,1
31, 1, 345122, 5, 15, 2, 6, 4, 1, 2, 14084, 0, 50, 1, 1,0
32, 1, 127384, 7, 11, 1, 2, 3, 1, 2, 0, 0, 55, 1, 1,0
30, 1, 363296, 4, 9, 3, 7, 6, 5, 2, 0, 0, 72, 1, 0,1
39, 5, 86551, 4, 9, 2, 2, 4, 1, 2, 0, 1876, 40, 1, 0,1
28, 1, 30070, 1, 13, 1, 4, 3, 1, 2, 0, 0, 50, 1, 0,1
31, 1, 595000, 4, 9, 3, 7, 5, 5, 1, 0, 0, 35, 1, 0,1
21, 0, 152328, 2, 10, 3, 0, 2, 1, 2, 0, 0, 20, 1, 0,1
33, 0, 177824, 4, 9, 4, 0, 6, 1, 1, 0, 0, 40, 1, 0,1
44, 6, 111483, 11, 14, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
22, 1, 199555, 2, 10, 3, 10, 2, 1, 2, 0, 0, 25, 1, 0,1
42, 1, 50018, 4, 9, 1, 3, 3, 1, 2, 0, 0, 40, 0, 0,1
36, 1, 218490, 6, 12, 1, 2, 3, 1, 2, 0, 0, 35, 1, 0,1
39, 1, 49020, 11, 14, 3, 5, 4, 1, 2, 0, 1974, 40, 1, 0,1
61, 1, 213321, 2, 10, 1, 5, 3, 1, 2, 0, 1672, 40, 1, 0,1
31, 1, 159187, 4, 9, 2, 11, 2, 1, 2, 0, 0, 40, 1, 0,1
21, 1, 83033, 2, 10, 3, 3, 4, 1, 1, 0, 0, 25, 6, 0,1
39, 2, 31848, 2, 10, 1, 10, 3, 1, 2, 2829, 0, 90, 1, 0,1
34, 2, 24961, 4, 9, 1, 10, 3, 1, 2, 0, 0, 80, 1, 0,1
21, 1, 182117, 2, 10, 3, 3, 2, 1, 2, 0, 0, 15, 1, 0,1
75, 2, 146576, 1, 13, 5, 6, 6, 1, 2, 0, 0, 48, 1, 1,0
21, 1, 176690, 2, 10, 3, 3, 2, 1, 2, 0, 0, 24, 1, 0,1
81, 1, 122651, 2, 10, 1, 4, 3, 1, 2, 0, 0, 15, 1, 0,1
54, 3, 149650, 4, 9, 2, 3, 4, 1, 2, 0, 0, 40, 5, 0,1
34, 1, 454508, 1, 13, 1, 6, 3, 1, 2, 0, 0, 65, 14, 0,1
54, 2, 269068, 5, 15, 1, 6, 3, 2, 2, 99999, 0, 50, 16, 1,0
41, 1, 266530, 4, 9, 1, 3, 3, 3, 2, 0, 0, 45, 1, 0,1
61, 0, 198542, 1, 13, 2, 0, 4, 1, 1, 0, 0, 40, 1, 0,1
63, 1, 133144, 4, 9, 1, 3, 3, 1, 2, 2580, 0, 20, 1, 0,1
24, 1, 217961, 2, 10, 3, 8, 4, 1, 2, 0, 0, 40, 1, 0,1
20, 1, 221661, 4, 9, 1, 9, 1, 1, 1, 0, 0, 40, 21, 0,1
44, 5, 60735, 1, 13, 2, 6, 2, 1, 1, 0, 0, 60, 1, 0,1
47, 2, 121124, 1, 13, 1, 4, 3, 1, 2, 0, 0, 40, 1, 1,0
31, 1, 48588, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
41, 1, 48087, 9, 4, 2, 2, 4, 1, 2, 0, 1590, 40, 1, 0,1
53, 2, 240138, 4, 9, 1, 2, 3, 1, 2, 0, 0, 60, 1, 0,1
63, 1, 273010, 4, 9, 1, 9, 1, 1, 1, 3471, 0, 40, 1, 0,1
44, 1, 104196, 11, 14, 1, 6, 3, 1, 2, 0, 0, 45, 1, 1,0
37, 1, 230035, 4, 9, 1, 2, 3, 1, 2, 0, 0, 46, 1, 1,0
28, 1, 38918, 2, 10, 1, 2, 3, 1, 2, 0, 0, 50, 6, 1,0
71, 0, 205011, 2, 10, 1, 0, 3, 1, 2, 0, 0, 10, 1, 0,1
57, 1, 176079, 4, 9, 2, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
22, 1, 180052, 2, 10, 3, 10, 2, 1, 2, 0, 0, 10, 1, 0,1
33, 5, 173005, 1, 13, 1, 9, 3, 1, 2, 0, 1848, 45, 1, 1,0
30, 1, 378723, 2, 10, 2, 9, 2, 1, 1, 0, 0, 55, 1, 0,1
20, 1, 233624, 4, 9, 3, 2, 2, 1, 2, 0, 0, 40, 1, 0,1
28, 1, 192591, 1, 13, 3, 9, 4, 1, 1, 0, 0, 45, 1, 0,1
54, 1, 249860, 3, 7, 2, 12, 6, 5, 1, 0, 0, 10, 1, 0,1
20, 1, 247564, 4, 9, 3, 7, 2, 1, 2, 0, 0, 35, 1, 0,1
34, 1, 238912, 4, 9, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
21, 1, 190227, 2, 10, 3, 9, 2, 1, 2, 0, 0, 40, 1, 0,1
29, 6, 293287, 2, 10, 3, 3, 6, 1, 1, 0, 0, 40, 1, 0,1
51, 1, 180807, 2, 10, 2, 5, 6, 1, 1, 0, 0, 40, 1, 0,1
39, 1, 250217, 4, 9, 2, 8, 4, 5, 1, 0, 0, 70, 1, 0,1
19, 1, 217418, 2, 10, 3, 9, 5, 5, 1, 0, 0, 38, 1, 0,1
22, 5, 137510, 4, 9, 3, 10, 2, 1, 2, 0, 0, 40, 1, 0,1
59, 6, 163047, 2, 10, 2, 9, 4, 1, 1, 0, 0, 38, 1, 0,1
18, 1, 577521, 3, 7, 3, 4, 2, 1, 2, 0, 0, 13, 1, 0,1
22, 1, 221533, 4, 9, 3, 3, 4, 1, 2, 0, 0, 20, 1, 0,1
42, 5, 255675, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
39, 1, 114079, 6, 12, 3, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
31, 1, 155781, 1, 13, 1, 4, 3, 1, 2, 0, 0, 40, 1, 1,0
28, 1, 243762, 3, 7, 4, 2, 6, 1, 1, 0, 0, 40, 1, 0,1
22, 1, 113062, 1, 13, 3, 5, 2, 1, 1, 0, 0, 7, 1, 0,1
67, 1, 217028, 11, 14, 3, 3, 4, 1, 1, 0, 0, 40, 1, 0,1
17, 1, 110723, 3, 7, 3, 4, 2, 1, 1, 0, 0, 25, 1, 0,1
47, 4, 191858, 6, 12, 1, 9, 3, 1, 2, 0, 0, 40, 1, 1,0
23, 1, 179423, 1, 13, 3, 9, 4, 1, 1, 0, 0, 5, 1, 0,1
20, 1, 339588, 4, 9, 1, 3, 1, 1, 1, 0, 0, 40, 39, 0,1
22, 1, 206815, 4, 9, 3, 4, 6, 1, 1, 0, 0, 40, 39, 0,1
47, 6, 103743, 9, 4, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
49, 1, 235683, 2, 10, 1, 4, 1, 1, 1, 0, 0, 40, 1, 1,0
64, 0, 207321, 2, 10, 1, 0, 3, 1, 2, 0, 0, 20, 1, 0,1
35, 6, 197495, 2, 10, 2, 5, 4, 5, 1, 0, 0, 40, 1, 0,1
52, 4, 424012, 2, 10, 2, 5, 4, 1, 1, 0, 0, 40, 1, 0,1
29, 1, 178469, 4, 9, 3, 4, 4, 1, 1, 0, 0, 40, 1, 0,1
73, 3, 92886, 13, 6, 5, 4, 6, 1, 1, 0, 0, 40, 5, 0,1
38, 2, 214008, 4, 9, 1, 6, 3, 1, 2, 0, 0, 50, 1, 1,0
59, 2, 325732, 4, 9, 1, 5, 3, 1, 2, 0, 1902, 52, 1, 1,0
35, 1, 28572, 2, 10, 1, 2, 3, 1, 2, 4064, 0, 35, 1, 0,1
18, 1, 118376, 2, 10, 3, 4, 2, 1, 1, 0, 0, 15, 1, 0,1
24, 1, 51799, 4, 9, 1, 9, 1, 5, 1, 0, 0, 40, 1, 0,1
33, 5, 115488, 1, 13, 1, 6, 3, 1, 2, 0, 0, 50, 1, 0,1
40, 1, 190621, 2, 10, 2, 5, 5, 5, 1, 0, 0, 55, 1, 0,1
55, 1, 193568, 4, 9, 5, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
44, 1, 192878, 4, 9, 2, 6, 4, 1, 2, 0, 0, 40, 1, 0,1
40, 1, 264663, 1, 13, 3, 6, 2, 1, 1, 0, 0, 60, 1, 0,1
22, 1, 234731, 4, 9, 2, 7, 2, 1, 2, 0, 0, 40, 1, 0,1
55, 1, 308373, 2, 10, 1, 5, 1, 1, 1, 0, 0, 40, 1, 1,0
45, 1, 205644, 4, 9, 4, 1, 4, 1, 1, 0, 0, 26, 1, 0,1
47, 5, 321851, 1, 13, 3, 6, 4, 1, 1, 0, 0, 50, 1, 1,0
56, 1, 206399, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
44, 1, 124563, 4, 9, 1, 8, 3, 5, 2, 0, 0, 40, 1, 0,1
32, 6, 198211, 2, 10, 3, 9, 4, 1, 2, 0, 0, 38, 1, 0,1
17, 1, 130795, 13, 6, 3, 3, 2, 1, 2, 0, 0, 20, 1, 0,1
44, 1, 71269, 2, 10, 2, 5, 4, 1, 2, 0, 0, 50, 1, 0,1
32, 2, 319280, 6, 12, 3, 4, 4, 1, 2, 0, 0, 80, 1, 0,1
35, 1, 125933, 1, 13, 1, 4, 3, 1, 2, 0, 0, 60, 1, 1,0
27, 1, 107236, 4, 9, 1, 3, 3, 1, 2, 0, 0, 40, 1, 0,1
32, 1, 32732, 4, 9, 1, 6, 3, 1, 2, 0, 0, 50, 1, 0,1
68, 1, 284763, 3, 7, 2, 11, 4, 1, 2, 0, 0, 70, 1, 0,1
20, 1, 112668, 2, 10, 3, 3, 2, 1, 1, 0, 0, 20, 1, 0,1
33, 1, 376483, 2, 10, 2, 9, 4, 5, 1, 0, 0, 40, 1, 0,1
24, 1, 402778, 8, 5, 3, 7, 2, 1, 2, 0, 0, 12, 1, 0,1
48, 1, 36177, 4, 9, 1, 2, 3, 1, 2, 0, 0, 45, 1, 0,1
45, 1, 125489, 11, 14, 2, 6, 6, 1, 1, 0, 0, 50, 1, 0,1
48, 1, 304791, 2, 10, 5, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
28, 1, 209205, 11, 14, 1, 6, 3, 1, 2, 0, 0, 45, 1, 1,0
60, 0, 112821, 2, 10, 1, 0, 3, 1, 2, 0, 0, 35, 1, 1,0
39, 5, 178100, 11, 14, 2, 6, 6, 1, 1, 0, 0, 40, 1, 0,1
23, 1, 70261, 2, 10, 3, 3, 2, 1, 2, 0, 0, 30, 1, 0,1
23, 6, 186634, 10, 8, 3, 5, 4, 1, 2, 0, 0, 40, 1, 0,1
36, 1, 32958, 2, 10, 4, 9, 5, 1, 1, 0, 0, 40, 1, 0,1
25, 1, 254746, 1, 13, 1, 6, 1, 1, 1, 0, 0, 40, 1, 0,1
52, 1, 158746, 4, 9, 3, 3, 6, 1, 2, 0, 0, 40, 1, 0,1
35, 2, 140854, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
41, 1, 51506, 4, 9, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
45, 1, 189564, 1, 13, 1, 4, 1, 1, 1, 0, 0, 42, 1, 1,0
37, 4, 325538, 11, 14, 1, 6, 3, 1, 2, 0, 0, 40, 0, 1,0
58, 1, 213975, 7, 11, 5, 6, 4, 1, 1, 0, 0, 40, 1, 0,1
67, 2, 431426, 4, 9, 1, 9, 1, 1, 1, 0, 0, 2, 1, 0,1
48, 1, 199763, 4, 9, 1, 6, 1, 1, 1, 0, 0, 8, 1, 0,1
63, 1, 161563, 4, 9, 1, 2, 3, 1, 2, 0, 0, 48, 1, 0,1
24, 5, 252024, 2, 10, 1, 13, 3, 1, 2, 0, 0, 72, 1, 1,0
43, 1, 43945, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
36, 1, 178487, 4, 9, 2, 11, 2, 1, 2, 0, 0, 60, 1, 0,1
32, 1, 604506, 4, 9, 1, 11, 2, 1, 2, 0, 0, 72, 21, 0,1
36, 1, 228157, 2, 10, 3, 2, 4, 2, 2, 0, 0, 40, 26, 0,1
43, 1, 199191, 2, 10, 3, 9, 4, 1, 1, 0, 0, 50, 1, 0,1
27, 1, 189775, 4, 9, 3, 9, 4, 5, 1, 0, 0, 40, 1, 0,1
17, 1, 171080, 3, 7, 3, 3, 2, 1, 2, 0, 0, 12, 1, 0,1
45, 1, 117310, 1, 13, 2, 4, 4, 1, 1, 0, 0, 46, 1, 0,1
41, 3, 82049, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
41, 2, 126094, 4, 9, 1, 5, 3, 1, 2, 0, 0, 38, 1, 0,1
18, 0, 202516, 4, 9, 3, 0, 2, 1, 1, 0, 0, 35, 1, 0,1
48, 5, 246392, 6, 12, 4, 9, 4, 5, 1, 0, 0, 40, 1, 0,1
51, 0, 69328, 7, 11, 1, 0, 3, 1, 2, 0, 0, 50, 1, 1,0
26, 1, 292803, 2, 10, 3, 3, 2, 1, 1, 0, 0, 24, 1, 0,1
54, 1, 286989, 16, 1, 1, 10, 3, 1, 2, 0, 0, 60, 1, 0,1
22, 1, 190483, 2, 10, 2, 4, 2, 1, 1, 0, 0, 48, 14, 0,1
19, 1, 235849, 4, 9, 3, 11, 2, 1, 2, 0, 0, 35, 1, 0,1
47, 1, 359766, 9, 4, 2, 7, 5, 5, 2, 0, 0, 40, 1, 0,1
32, 1, 128016, 4, 9, 6, 3, 6, 1, 1, 0, 0, 20, 1, 0,1
46, 1, 360096, 1, 13, 1, 5, 3, 1, 2, 15024, 0, 60, 1, 1,0
30, 1, 170154, 1, 13, 3, 1, 4, 1, 1, 0, 0, 40, 1, 1,0
35, 1, 337286, 11, 14, 3, 5, 4, 2, 2, 0, 0, 40, 1, 0,1
52, 1, 204322, 7, 11, 1, 1, 3, 1, 2, 5013, 0, 40, 1, 0,1
73, 2, 143833, 10, 8, 1, 10, 3, 1, 2, 0, 0, 18, 1, 0,1
17, 1, 365613, 13, 6, 3, 3, 2, 1, 2, 0, 0, 10, 5, 0,1
32, 1, 100135, 1, 13, 4, 6, 6, 1, 1, 0, 0, 32, 1, 0,1
43, 5, 180096, 11, 14, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
19, 0, 371827, 4, 9, 3, 0, 2, 1, 2, 0, 0, 40, 22, 0,1
26, 1, 61270, 4, 9, 3, 8, 6, 4, 1, 0, 0, 40, 30, 0,1
41, 4, 564135, 11, 14, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
49, 1, 198759, 6, 12, 1, 4, 3, 1, 2, 15024, 0, 60, 1, 1,0
52, 6, 303462, 2, 10, 4, 13, 6, 1, 2, 0, 0, 40, 1, 0,1
35, 1, 193106, 4, 9, 4, 9, 6, 1, 1, 0, 0, 32, 1, 0,1
57, 1, 250201, 3, 7, 1, 3, 3, 1, 2, 0, 0, 52, 1, 0,1
35, 1, 200426, 7, 11, 6, 6, 6, 1, 1, 0, 0, 44, 1, 0,1
33, 1, 222654, 1, 13, 3, 6, 4, 1, 2, 0, 0, 40, 1, 0,1
56, 1, 53366, 9, 4, 2, 11, 6, 1, 2, 0, 0, 40, 1, 0,1
42, 1, 132222, 1, 13, 3, 4, 2, 1, 2, 0, 0, 60, 1, 0,1
17, 1, 100828, 2, 10, 3, 9, 2, 1, 2, 0, 0, 20, 1, 0,1
49, 1, 31264, 4, 9, 2, 9, 4, 1, 1, 0, 0, 35, 1, 0,1
39, 1, 202027, 5, 15, 1, 6, 3, 1, 2, 0, 0, 45, 1, 1,0
34, 2, 168906, 2, 10, 2, 9, 6, 1, 1, 0, 0, 50, 1, 0,1
37, 2, 255454, 2, 10, 3, 6, 4, 5, 2, 0, 0, 40, 1, 0,1
22, 1, 245524, 10, 8, 3, 3, 4, 1, 2, 0, 0, 35, 1, 0,1
27, 1, 386040, 7, 11, 1, 2, 3, 1, 2, 0, 0, 40, 21, 0,1
21, 1, 35424, 2, 10, 3, 4, 2, 1, 1, 0, 0, 25, 1, 0,1
59, 0, 93655, 2, 10, 1, 0, 3, 1, 2, 0, 0, 40, 1, 0,1
44, 1, 152629, 1, 13, 1, 9, 3, 1, 2, 3103, 0, 40, 1, 1,0
